dataset,Paths_to_Internet,description,universe,usProp,usPropSE,usCount,usCountSE,age314Prop,age314PropSE,age314Count,age314CountSE,age1524Prop,age1524PropSE,age1524Count,age1524CountSE,age2544Prop,age2544PropSE,age2544Count,age2544CountSE,age4564Prop,age4564PropSE,age4564Count,age4564CountSE,age65pProp,age65pPropSE,age65pCount,age65pCountSE,workEmployedProp,workEmployedPropSE,workEmployedCount,workEmployedCountSE,workUnemployedProp,workUnemployedPropSE,workUnemployedCount,workUnemployedCountSE,workNILFProp,workNILFPropSE,workNILFCount,workNILFCountSE,incomeU25Prop,incomeU25PropSE,incomeU25Count,incomeU25CountSE,income2549Prop,income2549PropSE,income2549Count,income2549CountSE,income5074Prop,income5074PropSE,income5074Count,income5074CountSE,income7599Prop,income7599PropSE,income7599Count,income7599CountSE,income100pProp,income100pPropSE,income100pCount,income100pCountSE,edNoDiplomaProp,edNoDiplomaPropSE,edNoDiplomaCount,edNoDiplomaCountSE,edHSGradProp,edHSGradPropSE,edHSGradCount,edHSGradCountSE,edSomeCollegeProp,edSomeCollegePropSE,edSomeCollegeCount,edSomeCollegeCountSE,edCollegeGradProp,edCollegeGradPropSE,edCollegeGradCount,edCollegeGradCountSE,sexMaleProp,sexMalePropSE,sexMaleCount,sexMaleCountSE,sexFemaleProp,sexFemalePropSE,sexFemaleCount,sexFemaleCountSE,raceWhiteProp,raceWhitePropSE,raceWhiteCount,raceWhiteCountSE,raceBlackProp,raceBlackPropSE,raceBlackCount,raceBlackCountSE,raceHispanicProp,raceHispanicPropSE,raceHispanicCount,raceHispanicCountSE,raceAsianProp,raceAsianPropSE,raceAsianCount,raceAsianCountSE,raceAmIndianProp,raceAmIndianPropSE,raceAmIndianCount,raceAmIndianCountSE,raceOtherProp,raceOtherPropSE,raceOtherCount,raceOtherCountSE,disabilityNoProp,disabilityNoPropSE,disabilityNoCount,disabilityNoCountSE,disabilityYesProp,disabilityYesPropSE,disabilityYesCount,disabilityYesCountSE,metroNoProp,metroNoPropSE,metroNoCount,metroNoCountSE,metroYesProp,metroYesPropSE,metroYesCount,metroYesCountSE,metroUnknownProp,metroUnknownPropSE,metroUnknownCount,metroUnknownCountSE,scChldHomeNoProp,scChldHomeNoPropSE,scChldHomeNoCount,scChldHomeNoCountSE,scChldHomeYesProp,scChldHomeYesPropSE,scChldHomeYesCount,scChldHomeYesCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE
10/1/09 0:00,isPerson,Person in Universe: Ages 3+ Not Active-Duty Military,,1,0,289420157,820974,1,0,48871977,488895,1,0,41614006,420847,1,0,81179678,500949,1,0,79513794,458915,1,0,38240702,345692,1,0,139210243,554403,1,0,14715590,225162,1,0,86622346,486303,,,,,,,,,,,,,,,,,,,,,1,0,42595708,419451,1,0,70477414,462719,1,0,64660209,438115,1,0,62814849,434298,100%,0,141531385,554729,100%,0,147888771,530354,1,0,190011761,804240,1,0,35040320,555187,1,0,44993909,629443,1,0,12777646,338011,1,0,1853637,104853,1,0,4742884,170944,1,0,213523194,638097,1,0,27024985,279122,1,0,44663390,343176,1,0,242681659,785020,1,0,2075108,60903,1,0,168479887,675805,1,0,120940270,1081317,1,0,4442054,104792,1,0,630428,15120,1,0,6251361,147211,1,0,2728261,64173,1,0,34927643,323513,1,0,4725903,78875,1,0,3330718,52172,1,0,833963,16399,1,0,562093,13933,1,0,17459723,225284,1,0,9226308,161334,1,0,1215040,31567,1,0,1472184,32247,1,0,12245544,183258,1,0,6084288,124767,1,0,2851779,49180,1,0,2631107,54800,1,0,4059950,87404,1,0,4138162,105617,1,0,1258261,19912,1,0,5339383,86767,1,0,6236736,116400,1,0,9492889,155704,1,0,4991075,86111,1,0,2773933,76703,1,0,5591556,100969,1,0,927069,23283,1,0,1677273,32043,1,0,2495166,52888,1,0,1262259,19953
10/1/09 0:00,dialUpAtHome,Dial-up Internet Service Used at Home,internetAtHome,0.068939,0.001472,5648799,121463,,,,,0.033915,0.004867,150684,21988,0.044093,0.001968,1409045,63921,0.073678,0.002329,2504518,81177,0.137219,0.005231,1584552,64475,0.05332,0.00157,3007141,89614,0.067463,0.006408,301350,29578,0.113001,0.003662,2334431,79309,,,,,,,,,,,,,,,,,,,,,0.125214,0.007883,610675,40790,0.102672,0.003562,2054077,74396,0.06637,0.002614,1677114,67773,0.041115,0.001853,1306933,59741,6%,0.001938,2786361,86128,7%,0.002245,2862439,88093,0.067494,0.001652,4147090,102831,0.081022,0.005402,653916,45209,0.082496,0.005586,600717,42321,0.037121,0.005405,136589,20259,0.083453,0.02245,35853,10116,0.072189,0.01325,74635,14201,0.06404,0.001498,4754852,112170,0.122068,0.006313,888070,48757,0.121323,0.004802,1341764,56264,0.060649,0.001529,4263953,108671,0.074946,0.016386,43082,9800,0.072483,0.001783,4233575,105785,0.060141,0.002586,1415224,62307,0.113704,0.017277,116700,18812,0.047026,0.008655,9490,1783,0.062149,0.011476,114422,21824,0.080088,0.015029,53622,10479,0.066407,0.004515,633025,44383,0.052007,0.007584,77744,11627,0.049386,0.007128,50172,7421,0.050813,0.00908,12219,2242,0.076129,0.011508,15586,2457,0.065188,0.006222,350882,34569,0.052349,0.008582,137276,23149,0.045826,0.009104,15213,3083,0.061183,0.011725,25455,5030,0.079742,0.008091,277960,29335,0.091952,0.012656,145936,21043,0.079632,0.010343,65652,8883,0.043382,0.00841,34740,6867,0.091582,0.013488,93941,14509,0.050369,0.012024,53255,13015,0.120317,0.011814,46224,4831,0.043729,0.006791,70836,11246,0.028845,0.006569,56550,13054,0.079677,0.009057,213955,25251,0.072157,0.008308,111925,13353,0.179764,0.023757,105590,15328,0.08656,0.011175,133706,17991,0.08738,0.014827,23065,4082,0.062762,0.009811,30922,4988,0.051759,0.009736,38547,7452,0.063545,0.008106,25865,3405
10/1/09 0:00,adultInternetUser,Ages 15+: Uses the Internet (Any Location),isAdult,0.710593,0.002078,170931943,668756,,,,,0.827278,0.004082,34426355,387249,0.786223,0.003052,63825333,460155,0.721207,0.003076,57345939,415681,0.400995,0.004615,15334316,226727,0.802943,0.002212,111777823,545127,0.735439,0.006927,10822417,193171,0.557959,0.003338,48331703,396265,,,,,,,,,,,,,,,,,,,,,0.46411,0.004962,19769111,274802,0.590088,0.003666,41587842,379917,0.817523,0.002835,52861220,413889,0.902872,0.002207,56713769,420777,71%,0.002559,82680992,433974,71%,0.002367,88250951,414027,0.76356,0.002166,124410005,633879,0.621388,0.006906,17458524,340353,0.517139,0.006636,17571678,324356,0.746942,0.009396,8048291,225692,0.596175,0.025313,873357,58276,0.778913,0.01436,2570088,108960,0.748116,0.002126,159740192,666840,0.414126,0.005309,11191752,183689,0.62951,0.005149,23490857,257881,0.725581,0.002284,146221946,629468,0.713696,0.020947,1219141,50408,0.682777,0.002481,111009207,606943,0.768602,0.003825,59922736,623172,0.631011,0.018452,2326306,91666,0.825493,0.013043,427854,11389,0.733507,0.016832,3712400,110213,0.628958,0.0188,1411122,54453,0.7055,0.006586,20337212,251261,0.776527,0.011959,3056760,62362,0.76678,0.010684,2145458,45841,0.738795,0.013802,518880,14440,0.759353,0.015662,372807,10380,0.729045,0.009065,10834510,182287,0.708795,0.012994,5290726,130716,0.692587,0.016678,710872,22743,0.778622,0.015805,918464,27010,0.73764,0.010134,7483315,148702,0.678468,0.015106,3388925,105476,0.734181,0.013051,1747459,42571,0.764128,0.013974,1671729,45522,0.624773,0.017253,2125266,69980,0.629064,0.020504,2164898,88104,0.734928,0.012019,798198,19129,0.765213,0.011222,3423558,72531,0.767387,0.013022,4055799,108991,0.739505,0.011038,5850440,129112,0.788303,0.010355,3262828,66657,0.56988,0.021544,1295629,60435,0.703407,0.013763,3289313,86844,0.722778,0.018208,562793,18750,0.76512,0.013267,1065240,26865,0.717684,0.014985,1462794,42026,0.784589,0.010866,841626,17590
10/1/09 0:00,internetAnywhere,Anyone in Household Uses Internet From Any Location,isHouseholder,0.766753,0.002063,91470674,325355,,,,,0.829192,0.008248,5501898,130637,0.863352,0.00293,36252921,286529,0.814462,0.003058,37341137,277927,0.49853,0.005197,12374718,174042,0.869954,0.002137,62742720,324330,0.800593,0.008382,5539618,126717,0.57173,0.004144,22765304,233529,,,,,,,,,,,,,,,,,,,,,0.426627,0.006954,6281432,133202,0.666946,0.00423,23333264,236010,0.844493,0.003325,28448656,257106,0.930561,0.002262,33407323,272400,79%,0.002795,48073011,307784,74%,0.003036,43397664,296613,0.798771,0.002255,66944675,316413,0.678947,0.006927,10100105,179488,0.639246,0.007219,8820972,159783,0.856549,0.009062,3905438,106706,0.658851,0.027236,529991,36443,0.807963,0.016796,1169493,56737,0.808755,0.002089,82566516,330680,0.505772,0.006386,8481127,148302,0.681212,0.005275,12913143,166795,0.782983,0.002243,77894264,340363,0.774797,0.022092,663267,38231,0.729579,0.002497,65131567,327144,0.877288,0.003272,26339107,249057,0.666013,0.019184,1217868,61165,0.862685,0.01306,225342,9250,0.797458,0.01603,2036948,90861,0.66096,0.019494,791926,40488,0.798845,0.006299,10418123,177746,0.823883,0.011267,1689155,54662,0.806234,0.011267,1095693,34575,0.774741,0.014346,262143,10268,0.808801,0.014004,230665,9063,0.783489,0.00892,5895902,141402,0.758926,0.012846,2943782,102911,0.790664,0.016997,357970,15790,0.813865,0.016288,469126,21705,0.782999,0.010235,3995438,111845,0.709318,0.015706,1800932,74536,0.772424,0.013099,939336,33330,0.794333,0.014346,902458,36556,0.690994,0.016709,1191369,51588,0.696677,0.020175,1215644,64449,0.773011,0.012838,423111,14607,0.809795,0.011309,1787989,55921,0.807811,0.013711,2088065,81145,0.780278,0.011496,3079878,98402,0.825177,0.010195,1768366,53402,0.625831,0.021395,709704,40545,0.739871,0.014208,1795079,67930,0.767254,0.018814,316133,15553,0.797668,0.013703,561387,21331,0.792317,0.014253,815298,33375,0.83087,0.011024,429513,13865
10/1/09 0:00,internetAtHome,Anyone in Household Uses Internet at Home,isHouseholder,0.686857,0.002266,81939477,329634,,,,,0.669594,0.010307,4442930,117951,0.761029,0.003613,31956305,273127,0.741427,0.003429,33992650,269001,0.465208,0.005185,11547592,168943,0.781987,0.002612,56398361,317770,0.645561,0.010034,4466887,113619,0.518821,0.004188,20658587,223915,,,,,,,,,,,,,,,,,,,,,0.331244,0.006617,4877063,117501,0.571845,0.004443,20006146,220883,0.750113,0.003989,25269251,244874,0.885427,0.002829,31787017,267553,72%,0.003094,43653813,298723,66%,0.003306,38285664,284590,0.733136,0.002496,61443868,313681,0.542535,0.007442,8070826,161276,0.5277,0.007479,7281748,145673,0.807005,0.010162,3679541,103683,0.53407,0.028291,429615,33302,0.714271,0.019449,1033878,53415,0.727279,0.002366,74248598,330521,0.433859,0.006332,7275237,137638,0.583424,0.005575,11059458,154942,0.706698,0.002479,70305181,337300,0.671499,0.024668,574839,35298,0.654262,0.00268,58407823,320661,0.783779,0.004069,23531654,237627,0.561274,0.020289,1026343,55966,0.772554,0.016184,201799,8712,0.720786,0.017941,1841105,86340,0.558808,0.020533,669533,37297,0.730941,0.006994,9532555,170119,0.729128,0.01317,1494885,51439,0.74753,0.01241,1015913,33294,0.710715,0.015773,240479,9771,0.717841,0.016039,204724,8535,0.715283,0.009821,5382640,134718,0.676053,0.014157,2622330,97213,0.733253,0.018098,331977,15263,0.721785,0.018748,416049,20463,0.68311,0.011656,3485733,104145,0.62509,0.016845,1587080,69824,0.677947,0.014627,824444,31256,0.704849,0.016311,800792,34487,0.594942,0.017784,1025763,47718,0.605937,0.021529,1057310,60130,0.701901,0.014051,384188,13899,0.733653,0.012719,1619872,53165,0.758453,0.014897,1960483,78741,0.680307,0.013096,2685279,91904,0.723811,0.012222,1551137,49960,0.517966,0.022295,587383,36839,0.636656,0.015682,1544659,62875,0.640641,0.021092,263964,14215,0.700045,0.015675,492682,19963,0.723754,0.015937,744746,31898,0.787395,0.012077,407039,13497
10/1/09 0:00,noInternetAtHome,No One in Household Uses Internet at Home,isHouseholder,0.313143,0.002266,37356705,284483,,,,,0.330406,0.010307,2192325,82872,0.238971,0.003613,10034590,169364,0.258573,0.003429,11854960,175999,0.534792,0.005185,13274830,179805,0.218013,0.002612,15723548,202577,0.354439,0.010034,2452503,86327,0.481179,0.004188,19159726,215913,,,,,,,,,,,,,,,,,,,,,0.668756,0.006617,9846424,163303,0.428155,0.004443,14979110,195625,0.249887,0.003989,8417992,151083,0.114573,0.002829,4113179,106473,28%,0.003094,17213305,210162,34%,0.003306,20143400,222566,0.266864,0.002496,22365770,223444,0.457465,0.007442,6805310,146443,0.4723,0.007479,6517281,140296,0.192995,0.010162,879962,51507,0.46593,0.028291,374802,31090,0.285729,0.019449,413581,33022,0.272721,0.002366,27842337,257452,0.566141,0.006332,9493441,155875,0.416576,0.005575,7896660,135162,0.293302,0.002479,29178831,266169,0.328501,0.024668,281215,26227,0.345738,0.00268,30865013,264331,0.216221,0.004069,6491692,135796,0.438726,0.020289,802253,49311,0.227446,0.016184,59411,4820,0.279214,0.017941,713198,53896,0.441192,0.020533,528613,32568,0.269059,0.006994,3508926,105817,0.270872,0.01317,555351,31541,0.25247,0.01241,343113,19449,0.289285,0.015773,97883,6342,0.282159,0.016039,80470,5396,0.284717,0.009821,2142550,87357,0.323947,0.014157,1256551,66106,0.266747,0.018098,120768,9670,0.278215,0.018748,160368,12689,0.31689,0.011656,1617005,71766,0.37491,0.016845,951883,53797,0.322053,0.014627,391645,21501,0.295151,0.016311,335327,21875,0.405058,0.017784,698377,39785,0.394063,0.021529,687608,47926,0.298099,0.014051,163166,9178,0.266347,0.012719,588081,32861,0.241547,0.014897,624361,43980,0.319693,0.013096,1261877,62042,0.276189,0.012222,591877,30546,0.482034,0.022295,546636,34586,0.363344,0.015682,881547,47491,0.359359,0.021092,148067,10938,0.299955,0.015675,211104,13173,0.276246,0.015937,284259,19031,0.212605,0.012077,109905,7010
10/1/09 0:00,isAdult,Person Ages 15+,isPerson,0.831138,0.001393,240548180,588697,0,0,0,0,1,0,41614006,420847,1,0,81179678,500949,1,0,79513794,458915,1,0,38240702,345692,1,0,139210243,554403,1,0,14715590,225162,1,0,86622346,486303,,,,,,,,,,,,,,,,,,,,,1,0,42595708,419451,1,0,70477414,462719,1,0,64660209,438115,1,0,62814849,434298,82%,0.001887,116592372,439781,84%,0.001735,123955808,395260,0.857495,0.001602,162934053,631057,0.801819,0.004646,28095993,430438,0.755183,0.003868,33978631,472562,0.843268,0.006058,10774985,278797,0.790302,0.016996,1464933,79181,0.695692,0.013022,3299584,124614,1,0,213523194,638097,1,0,27024985,279122,0.835497,0.003338,37316121,249474,0.830404,0.001539,201523851,571121,0.82319,0.014701,1708208,44407,0.965011,0.000877,162584890,637756,0.644643,0.002156,77963290,729839,0.829939,0.011595,3686633,75762,0.822142,0.010898,518301,10635,0.80961,0.011889,5061164,97685,0.82235,0.012415,2243587,44394,0.825325,0.004266,28826650,241484,0.832952,0.008274,3936450,53685,0.840062,0.007778,2798011,39093,0.842164,0.009791,702334,12211,0.873437,0.011832,490953,10372,0.851172,0.00631,14861235,160468,0.809034,0.008621,7464395,110168,0.844747,0.010087,1026401,24119,0.801259,0.011681,1179601,21897,0.82846,0.00735,10144947,132216,0.820962,0.01,4994970,86073,0.834618,0.009425,2380148,34392,0.831498,0.010301,2187760,37527,0.837857,0.010463,3401660,65823,0.83164,0.012277,3441460,74428,0.863167,0.008028,1086090,15451,0.837924,0.007755,4473996,63407,0.847432,0.00862,5285207,94526,0.833392,0.008435,7911294,106954,0.829291,0.008437,4139052,58572,0.819598,0.013511,2273511,53848,0.836307,0.009127,4676256,71153,0.839907,0.012535,778652,15181,0.830069,0.009626,1392252,22034,0.816865,0.010323,2038214,38596,0.849823,0.007671,1072697,14820
10/1/09 0:00,internetUser,Uses the Internet (Any Location),isPerson,0.683921,0.002111,197940580,828092,0.552641,0.00509,27008637,359718,0.827278,0.004082,34426355,387249,0.786223,0.003052,63825333,460155,0.721207,0.003076,57345939,415681,0.400995,0.004615,15334316,226727,0.802943,0.002212,111777823,545127,0.735439,0.006927,10822417,193171,0.557959,0.003338,48331703,396265,,,,,,,,,,,,,,,,,,,,,0.46411,0.004962,19769111,274802,0.590088,0.003666,41587842,379917,0.817523,0.002835,52861220,413889,0.902872,0.002207,56713769,420777,68%,0.002557,96157788,516081,69%,0.002406,101782792,505456,0.743183,0.002195,141213457,760805,0.594957,0.006905,20847501,415325,0.493096,0.006379,22186296,412773,0.723376,0.009366,9243040,265564,0.548899,0.025283,1017459,69697,0.723785,0.013834,3432827,142008,0.748116,0.002126,159740192,666840,0.414126,0.005309,11191752,183689,0.610573,0.005219,27270256,317076,0.697397,0.002321,169245409,778494,0.68667,0.02128,1424915,62830,0.665826,0.002474,112178298,616515,0.709129,0.00374,85762282,867726,0.606181,0.018478,2692689,111466,0.791783,0.013626,499162,14365,0.690676,0.017996,4317663,142586,0.609893,0.018652,1663946,69055,0.67569,0.00667,23600245,307738,0.748529,0.011803,3537478,80895,0.751822,0.010509,2504108,57131,0.698732,0.014385,582717,16674,0.725073,0.016549,407559,12529,0.699947,0.009321,12220874,222059,0.685846,0.013293,6327827,169214,0.674122,0.016457,819085,28064,0.740873,0.016014,1090701,34670,0.720574,0.010141,8823819,186669,0.654776,0.015068,3983845,131396,0.709835,0.013194,2024294,52772,0.739646,0.014197,1946088,57971,0.613197,0.016761,2489551,87696,0.604591,0.020318,2501897,106837,0.726272,0.011859,913840,23255,0.734419,0.011843,3921343,88935,0.744113,0.012847,4640834,127434,0.713804,0.011543,6776065,163449,0.761225,0.010747,3799330,85376,0.550054,0.021273,1525813,74809,0.680748,0.014188,3806441,106979,0.680111,0.019389,630510,22975,0.735911,0.013144,1234323,34097,0.678037,0.015271,1691814,50343,0.754861,0.010787,952831,21231
10/1/09 0:00,canUseElsewhereMainReason,Main Reason for Household Not Online at Home: Can Use Elsewhere,noInternetAtHome,0.047996,0.001894,1792962,71246,,,,,0.087251,0.010869,191284,24930,0.071663,0.004521,719110,46785,0.055811,0.003527,661636,42704,0.016643,0.001791,220933,23910,0.080293,0.003712,1262497,60113,0.057123,0.008433,140094,21304,0.020117,0.001707,385440,32904,,,,,,,,,,,,,,,,,,,,,0.022677,0.002574,223284,25584,0.039206,0.002737,587275,41626,0.059978,0.004387,504891,37897,0.116093,0.008548,477512,37309,6%,0.003051,978401,53599,4%,0.002351,814561,47939,0.04845,0.002383,1083631,54049,0.048986,0.004829,333366,33636,0.043025,0.004427,280407,29407,0.063651,0.014425,56011,13117,0.060368,0.019697,22626,7612,0.040917,0.014783,16922,6221,0.058405,0.002419,1626123,68325,0.017055,0.002164,161907,20677,0.040255,0.003477,317878,27924,0.049752,0.002219,1451701,65527,0.083152,0.026797,23384,7897,0.04659,0.002052,1437990,63945,0.054681,0.004865,354972,32372,0.050147,0.013721,40231,11303,0.063574,0.020422,3777,1256,0.100084,0.02215,71380,16590,0.019789,0.008932,10460,4772,0.055737,0.007169,195577,25882,0.100597,0.016986,55867,9927,0.047847,0.012152,16417,4271,0.02133,0.011501,2088,1142,0.02898,0.011904,2332,974,0.06728,0.010665,144150,23702,0.048278,0.011537,60664,14868,0.040292,0.014329,4866,1758,0.066056,0.019379,10593,3211,0.050062,0.009653,80951,15996,0.042583,0.011292,40534,10974,0.042712,0.011295,16728,4522,0.051901,0.014673,17404,5055,0.052092,0.014313,36380,10326,0.061131,0.016577,42034,11752,0.027342,0.009015,4461,1490,0.034883,0.010048,20514,6008,0.028251,0.011449,17639,7246,0.036781,0.00943,46413,12127,0.03654,0.009725,21627,5862,0.058713,0.015187,32094,8563,0.044065,0.011232,38845,10129,0.075188,0.019646,11133,3025,0.072978,0.016669,15406,3660,0.041563,0.016945,11815,4961,0.036654,0.012056,4028,1350
10/1/09 0:00,noNeedInterestMainReason,Main Reason for Household Not Online at Home: Don't Need It or Not Interested,noInternetAtHome,0.394288,0.004257,14729312,168108,,,,,0.196447,0.015042,430676,36580,0.230698,0.007366,2314957,82503,0.375537,0.007475,4451980,106520,0.567367,0.007039,7531699,129664,0.322202,0.00634,5066161,114455,0.178113,0.013391,436822,35933,0.481335,0.006023,9222244,142072,,,,,,,,,,,,,,,,,,,,,0.403162,0.008369,3969708,101179,0.411254,0.006745,6160222,121804,0.351175,0.008762,2956189,88075,0.399495,0.012848,1643194,66964,41%,0.006358,7104675,131095,38%,0.005719,7624638,132425,0.445441,0.005402,9962628,142580,0.325899,0.010177,2217844,81735,0.300074,0.010139,1955667,77998,0.394838,0.028645,347442,32195,0.342932,0.038939,128532,17726,0.283377,0.035915,117199,17485,0.377389,0.004925,10507393,152550,0.444289,0.008419,4217833,101353,0.435849,0.008739,3441748,87538,0.383075,0.004884,11177678,158430,0.390755,0.045838,109886,16674,0.436907,0.004743,13485147,163624,0.191655,0.008316,1244165,59067,0.455588,0.030543,365497,32272,0.326905,0.038336,19422,2787,0.321038,0.035121,228964,30177,0.415254,0.030385,219509,20852,0.335395,0.01429,1176876,60426,0.266884,0.025217,148214,16324,0.406127,0.027963,139347,12446,0.551757,0.032485,54008,4579,0.332556,0.031227,26761,3026,0.424816,0.020203,910188,56128,0.359588,0.025152,451841,38975,0.393867,0.038178,47567,5610,0.346137,0.03752,55509,7389,0.412057,0.021855,666299,45340,0.473661,0.028246,450870,36236,0.364597,0.026471,142793,12937,0.363937,0.031257,122038,12996,0.426789,0.028111,298060,25429,0.375467,0.033691,258174,29082,0.427761,0.027916,69796,6000,0.414995,0.027633,244051,21199,0.534631,0.03522,333803,31998,0.3677,0.023596,463992,36820,0.427667,0.025684,253126,20145,0.406066,0.031073,221970,21863,0.324594,0.025042,286145,26507,0.372557,0.035961,55164,6759,0.291003,0.028146,61432,6994,0.355803,0.031768,101140,11068,0.493899,0.031962,54282,4915
10/1/09 0:00,noComputerMainReason,Main Reason for Household Not Online at Home: No/Inadequate Computer,noInternetAtHome,0.208969,0.003554,7806409,136579,,,,,0.199935,0.015264,438322,37298,0.202754,0.007014,2034555,77296,0.206479,0.00628,2447797,81530,0.217384,0.00584,2885736,84635,0.197195,0.005407,3100602,91838,0.208036,0.014473,510209,39767,0.218965,0.004986,4195307,103117,,,,,,,,,,,,,,,,,,,,,0.229631,0.00721,2261049,78996,0.212846,0.00564,3188247,92078,0.200196,0.007387,1685245,68318,0.163345,0.009533,671868,42366,20%,0.005142,3373783,95244,22%,0.00491,4432626,106613,0.197008,0.004304,4406238,101727,0.226721,0.009212,1542908,70362,0.239465,0.009359,1560660,68870,0.173509,0.021469,152682,20547,0.19841,0.033983,74364,14331,0.16818,0.029098,69556,13089,0.201488,0.004093,5609907,119950,0.23134,0.007164,2196211,75726,0.214254,0.007199,1691891,62641,0.207036,0.004092,6041072,125809,0.261174,0.041692,73446,13749,0.212715,0.003922,6565455,126680,0.19116,0.008394,1240954,59815,0.205813,0.025072,165114,22584,0.252888,0.034916,15024,2383,0.245818,0.032831,175316,27023,0.252701,0.026941,133581,16473,0.17419,0.01154,611219,44294,0.289296,0.025794,160661,16931,0.223614,0.023487,76725,9095,0.195071,0.025814,19094,2815,0.299927,0.030968,24135,2986,0.216839,0.016871,464588,40667,0.219116,0.022063,275330,31426,0.22327,0.032946,26964,4485,0.158757,0.029233,25460,5119,0.182817,0.017305,295616,30906,0.118512,0.018086,112809,18278,0.238084,0.023473,93244,10512,0.167478,0.02476,56160,9121,0.265965,0.025822,185744,21264,0.246953,0.029919,169807,23595,0.20172,0.022525,32914,4099,0.158872,0.020026,93430,12750,0.133667,0.024087,83456,16153,0.242941,0.021209,306561,30697,0.169407,0.019048,100268,12283,0.235427,0.026767,128693,16665,0.269741,0.024039,237789,24763,0.191053,0.028348,28289,4623,0.259202,0.027386,54719,6701,0.308289,0.03056,87634,10305,0.151998,0.022831,16705,2719
10/1/09 0:00,unavailableMainReason,Main Reason for Household Not Online at Home: Not Available in Area,noInternetAtHome,0.011739,0.000929,438531,34734,,,,,0.0098,0.003509,21485,7723,0.020157,0.002424,202262,24519,0.013033,0.001676,154505,19952,0.004541,0.000936,60280,12445,0.018107,0.001794,284706,28377,0.004538,0.002238,11130,5499,0.007372,0.001008,141240,19347,,,,,,,,,,,,,,,,,,,,,0.005494,0.001236,54096,12200,0.013642,0.001539,204342,23145,0.011753,0.002031,98936,17190,0.019731,0.003687,81157,15306,2%,0.001595,273610,27590,1%,0.001052,164921,21228,0.014707,0.001308,328942,29361,0.006723,0.0018,45750,12289,0.006003,0.001649,39124,10775,0.010541,0.006077,9276,5376,0.031864,0.017604,11943,6741,0.008454,0.006676,3496,2770,0.013277,0.001149,369664,32059,0.007101,0.001408,67412,13402,0.019911,0.002575,157230,20522,0.00942,0.000952,274864,27831,0.022893,0.01416,6438,4029,0.009893,0.000929,305333,28701,0.020518,0.003006,133198,19687,0.014412,0.007169,11562,5790,0.033494,0.013746,1990,829,0.013337,0.009715,9512,6984,0.006672,0.004717,3527,2500,0.005024,0.002052,17629,7214,0,0,0,0,0.003082,0.003077,1057,1057,0,0,0,0,0,0,0,0,0.003589,0.002533,7690,5438,0.006807,0.004818,8553,6078,0.010519,0.007411,1270,899,0.006596,0.006573,1058,1058,0.011392,0.004646,18421,7553,0.003253,0.003247,3096,3096,0.00295,0.002945,1155,1155,0.032034,0.011204,10742,3814,0.022364,0.008427,15619,5950,0.01916,0.009541,13175,6623,0.028985,0.009552,4729,1582,0.025176,0.009028,14806,5380,0.00521,0.005196,3253,3253,0.011758,0.005285,14837,6707,0,0,0,0,0.031011,0.012688,16952,7074,0.024823,0.008734,21882,7802,0.029319,0.015218,4341,2298,0.007906,0.005582,1669,1183,0,0,0,0,0.00898,0.006342,987,700
